price,bedrooms,bathrooms,addr,apt,lat,lng,zipcode
"1,750",1,1,43 W 74th St,2C,40.7785097,-73.9766916,10023
"2,495",1,1,101 W 73rd St,1-C,40.7782919,-73.9784909,10023
"2,000",1,1,101 W 73rd St,3E,40.7782919,-73.9784909,10023
"6,000",2,2,23 W 73rd St,817,40.7776725,-73.9767657,10023
"6,500",2,2,23 W 73rd St,803,40.7776725,-73.9767657,10023
"2,800",1,1,48 W 73rd St,3,40.7778203,-73.9781957,10023
"2,995",2,1,127 W 72nd St,3R,40.7780723,-73.979614,10023
"17,000",5,4,322 W 71st St,,40.779304,-73.985994,10023
"2,700",1,1,340 W 71st St,7,40.7795455,-73.986508,10023
"7,450",3,2,260 W End Ave,14A,40.7796104,-73.9846248,10023
"2,600",1,1,243 W 71st St,3F,40.7787496,-73.9835936,10023
"2,000",1,1,217 W 71st St,5R,40.7784435,-73.9828811,10023
"25,000",8,8,131 W 71st St,,40.7773453,-73.980215,10023
"2,250",1,3,128 W 71st St,2A,40.7770346,-73.9805179,10023
"8,750",2,2,25 W 71st St,GARDEN,40.776175,-73.9774367,10023
"2,650",1,5,155 W 70th St,12H,40.7771616,-73.9816122,10023
"6,550",3,2,155 W 70th St,3RJ,40.7771616,-73.9816122,10023
"5,400",2,1,65 W 69th St,1RJ,40.7754645,-73.9796785,10023
"2,300",1,1,63 W 69th St,4A,40.7754417,-73.9796201,10023
"2,700",1,7,59 W 69th St,1F,40.7754097,-73.9795003,10023
"3,250",1,1,35 W 69th St,2R,40.775071,-73.9787359,10023
"3,250",1,1,117 W 69th St,3-B,40.775959,-73.980762,10023
"2,699",1,1,64 W 69th St,2A,40.774991,-73.979641,10023
"6,300",2,2,12-14 W 68th St,12,40.7738574,-73.9784892,10023
"12,000",2,2,15 W 67th St,1ME,40.7736225,-73.9792222,10023
"4,500",1,1,155 W 66th St,18GJ,40.7742916,-73.9830014,10023
"27,000",3,3,1 Central Park W,27D,40.7691199,-73.9815582,10023
"17,900",2,2,1 Cpw,42B,40.7691199,-73.9815582,10023
"25,000",3,3,1 Central Park W,40D,40.7691199,-73.9815582,10023
"5,399",1,1,1 W End Ave,17C,40.7714442,-73.9894047,10023
"9,250",2,2,1 W End Ave,17F,40.7714442,-73.9894047,10023
"8,995",2,2,1 W End Ave,20J,40.7714442,-73.9894047,10023
"8,800",2,2,1 W End Ave,17K,40.7714442,-73.9894047,10023
"8,900",2,2,1 W End Ave,17H,40.7714442,-73.9894047,10023
"8,200",2,1,1 W End Ave,21D,40.7714442,-73.9894047,10023
"9,500",2,2,1 W End Ave,23G,40.7714442,-73.9894047,10023
"2,700",1,1,317 W 76th St,4F,40.782941,-73.983293,10023
"2,895",1,2,33 W End Ave,13B,40.5702823,-74.6190221,10023
"3,025",1,1,55 W End Ave,R6B,40.5710576,-74.6206769,10023
"4,915",2,2,55 W End Ave,S5M,40.5710576,-74.6206769,10023
"6,325",3,2,55 W End Ave,P32B,40.5710576,-74.6206769,10023
"3,195",1,1,200 W End Ave,6K,40.5744889,-74.6259896,10023
"3,300",1,3,200 W End Ave,7N,40.5744889,-74.6259896,10023
"5,700",2,2,Broadway and Columbus Cir,,40.7682872,-73.9822662,10023
"18,000",2,2,80 Columbus Cir,68E,40.7690781,-73.9829538,10023
"33,000",3,3,80 Columbus Cir,72A,40.7690781,-73.9829538,10023
"3,695",1,1,30 W 60th St,12S,40.7692729,-73.9838111,10023
"17,000",2,2,15 Central Park W,24F,40.7696869,-73.9811205,10023
"4,395",1,1,45 W 60th St,21B,40.76992,-73.9838182,10023
"5,495",2,2,45 W 60th St,,40.76992,-73.9838182,10023
"5,995",2,2,45 W 60th St,25K,40.76992,-73.9838182,10023
"5,895",2,2,45 W 60th St,33K,40.76992,-73.9838182,10023
"3,000",1,1,30 W 61st St,22E,40.7700833,-73.9831793,10023
"4,800",1,1,124 W 60th St,38E,40.7701926,-73.9858118,10023
"3,900",1,1,124 W 60th St,34F,40.7701926,-73.9858118,10023
"5,950",2,2,124 W 60th St,46C,40.7701926,-73.9858118,10023
"5,500",1,1,25 Central Park W,10G,40.7704376,-73.9808091,10023
"17,500",2,3,25 Central Park W,10J,40.7704376,-73.9808091,10023
"6,000",2,2,25 Central Park W,2X,40.7704376,-73.9808091,10023
"3,600",1,1,43 W 61st St,18K,40.7704951,-73.9833032,10023
"3,800",1,1,25 Cpw,4H,40.7706748,-73.9802006,10023
"14,450",2,2,25 Central Park W,15Q,40.7706748,-73.9802006,10023
"18,000",3,2,25 Central Park W,7J,40.7706748,-73.9802006,10023
"6,500",1,1,25 Central Park W,14K,40.7706748,-73.9802006,10023
"7,695",2,2,30 W 63rd St,21C,40.7707681,-73.9817311,10023
"7,250",2,2,30 W 63rd St,5M,40.7707681,-73.9817311,10023
"6,995",2,2,30 W 63rd St,9K,40.7707681,-73.9817311,10023
"3,750",1,1,30 W 63rd St,5O,40.7707681,-73.9817311,10023
"4,475",1,1,30 W 63rd St,11T,40.7707681,-73.9817311,10023
"4,195",1,1,30 W 63rd St,3S,40.7707681,-73.9817311,10023
"8,350",2,2,30 W 63rd St,7L,40.7707681,-73.9817311,10023
"4,450",1,1,30 W 63rd St,8U,40.7707681,-73.9817311,10023
"4,061",1,1,30 W 63rd St,9R,40.7707681,-73.9817311,10023
"4,275",1,1,30 W 63rd St,3V,40.7707681,-73.9817311,10023
"20,995",3,3,30 W 63rd St,30STU,40.7707681,-73.9817311,10023
"21,500",3,3,30 W 63rd St,30OPR,40.7707681,-73.9817311,10023
"4,350",1,1,30 W 63rd St,10E,40.7707681,-73.9817311,10023
"9,495",3,2,200 W 60th St,33D,40.7710018,-73.987724,10023
"8,895",2,2,175 W 60th St,45D,40.7710994,-73.9867219,10023
"5,450",1,1,175 W 60th St,33E,40.7710994,-73.9867219,10023
"3,550",1,1,15 W 63rd St,7WJ,40.7711241,-73.9808492,10023
"2,750",1,3,61 W 62nd St,23N,40.7711351,-73.9828924,10023
"7,200",2,2,161 W 61st St,24J,40.7715251,-73.9858662,10023
"7,950",3,3,161 W 61st St,25B,40.7715251,-73.9858662,10023
"14,500",3,3,20 W 64th St,,40.7715807,-73.9811807,10023
"5,500",2,1,1 Lincoln Plz,41F,40.7715807,-73.9811807,10023
"3,950",1,1,1 Lincoln Plz,14U,40.7715807,-73.9811807,10023
"4,240",1,1,1 Lincoln Plz,22T,40.7715807,-73.9811807,10023
"3,400",1,1,1 Lincoln Plz,24V,40.7715807,-73.9811807,10023
"9,450",2,2,1 Lincoln Plz,33D,40.7715807,-73.9811807,10023
"7,500",3,2,1 Lincoln Plz,26R,40.7715807,-73.9811807,10023
"5,200",2,2,225 W 60th St,8E,40.7715975,-73.9881474,10023
"2,500",1,1,15 W 64th St,A,40.7717077,-73.9804284,10023
"2,500",1,1,15 W 64th St,A,40.7717077,-73.9804284,10023
"2,300",1,1,15 W 64th St,5D,40.7717077,-73.9804284,10023
"5,995",2,2,17 W 64th St,8EF,40.7717583,-73.9805603,10023
"3,924",1,2,229 W 60th St,11N,40.7719132,-73.9886502,10023
"4,057",1,1,229 W 60th St,4T,40.7719132,-73.9886502,10023
"2,815",1,1,229 W 60th St,12D,40.7719132,-73.9886502,10023
"3,831",1,1,229 W 60th St,10E,40.7719132,-73.9886502,10023
"3,964",1,1,229 W 60th St,7T,40.7719132,-73.9886502,10023
"4,177",1,2,229 W 60th St,26N,40.7719132,-73.9886502,10023
"2,250",1,1,41 W 64th St,3C,40.7719757,-73.9812873,10023
"11,900",2,2,160 W 62nd St,52C,40.7720756,-73.9861447,10023
"5,695",1,1,160 W 62nd St,30A,40.7720756,-73.9861447,10023
"5,195",1,1,160 W 62nd St,12F,40.7720756,-73.9861447,10023
"7,295",2,2,160 W 62nd St,6G,40.7720756,-73.9861447,10023
"11,200",2,2,160 W 62nd St,44F,40.7720756,-73.9861447,10023
"10,500",2,2,160 W 62nd St,31C,40.7720756,-73.9861447,10023
"7,695",2,2,W 62nd St and Amsterdam Ave,,40.7723021,-73.9862412,10023
"5,795",1,1,1930 Broadway,8H,40.772445,-73.9816427,10023
"2,250",1,2,29 W 65th St,2B,40.7727634,-73.9809139,10023
"4,060",1,1,60 W 66th St,36C,40.7733055,-73.9814584,10023
"3,872",1,1,60 W 66th St,19-C,40.7733055,-73.9814584,10023
"4,223",1,1,60 W 66th St,22B,40.7733055,-73.9814584,10023
"3,526",1,1,60 W 66th St,17I,40.7733055,-73.9814584,10023
"3,553",1,1,60 W 66th St,27H,40.7733055,-73.9814584,10023
"4,624",2,2,33 W End Ave,F19,40.7733326,-73.9901478,10023
"5,495",2,2,33 W End Ave,19F,40.7733326,-73.9901478,10023
"3,695",2,1,33 W End Ave,9C,40.7733326,-73.9901478,10023
"5,257",2,2,33 W End Ave,E16,40.7733326,-73.9901478,10023
"3,375",1,1,55 W End Ave,P12I,40.7735093,-73.9895428,10023
"3,495",1,1,55 W End Ave,C15F,40.7735093,-73.9895428,10023
"3,300",3,1,235 W 63rd St,4A,40.773842,-73.987381,10023
"2,150",1,2,235 W 63rd St,3D,40.773842,-73.987381,10023
"2,000",1,3,14 W 68th St,2,40.7738574,-73.9784892,10023
"5,195",4,2,243 W 63rd St,PA,40.773974,-73.987697,10023
"2,895",2,1,243 W 63rd St,5F,40.773974,-73.987697,10023
"8,200",2,2,150 Columbus Ave,11F,40.7740117,-73.9816928,10023
"5,500",1,1,150 Columbus Ave,15E,40.7740117,-73.9816928,10023
"4,500",1,1,150 Columbus Ave,10E,40.7740117,-73.9816928,10023
"3,942",3,1,156 Columbus Ave,5S,40.7741053,-73.9814425,10023
"3,000",1,1,45 W 67th St,12E,40.7741974,-73.980659,10023
"3,995",1,1,48 W 68th St,5C,40.7742271,-73.9796653,10023
"2,650",1,1,240 W 64th St,4B,40.7742744,-73.9873226,10023
"4,250",1,1,160 W 66th St,29A,40.7743386,-73.9842884,10023
"20,000",3,3,160 W 66th St,59D,40.7743386,-73.9842884,10023
"4,495",1,1,160 W 66th St,38J,40.7743386,-73.9842884,10023
"5,500",1,1,160 W 66th St,18B,40.7743386,-73.9842884,10023
"6,995",2,2,160 W 66th St,41G,40.7743386,-73.9842884,10023
"25,000",4,4,160 W 66th St,44AB,40.7743386,-73.9842884,10023
"2,900",1,1,14 W 69th St,7,40.7743638,-73.9781665,10023
"4,300",1,1,14 W 69th St,XII,40.7743638,-73.9781665,10023
"4,150",2,1,68 W 68th St,9J,40.7744883,-73.9802327,10023
"2,800",1,1,74 W 68th St,4D,40.7745364,-73.9804538,10023
"12,900",3,3,1965 Broadway,14A,40.774544,-73.982594,10023
"3,050",1,1,32 W 69th St,2S,40.774636,-73.978808,10023
"34,900",4,5,111 W 67th St,42A,40.7746936,-73.9813438,10023
"4,200",1,1,111 W 67th St,23H,40.7746936,-73.9813438,10023
"5,999",2,2,111 W 67th St,27F,40.7746936,-73.9813438,10023
"2,995",1,8,111 W 67th St,23P,40.7746936,-73.9813438,10023
"3,050",1,1,63 W 68th St,B1,40.774738,-73.9798756,10023
"2,675",1,1,9 W 69th St,4R,40.7747587,-73.9779261,10023
"7,050",1,1,101 W 67th St,47B,40.7747807,-73.9812945,10023
"15,000",2,2,101 W 67th St,2A,40.7747807,-73.9812945,10023
"3,649",2,1,77 W 68th St,3A,40.7748123,-73.9804384,10023
"3,999",2,1,77 W 68th St,2B,40.7748123,-73.9804384,10023
"3,300",1,1,44 W 69th St,2A,40.7748414,-73.9792263,10023
"5,500",2,2,44 W 69th St,4B,40.7748414,-73.9792263,10023
"3,500",1,1,130 W 67th St,15H,40.7748435,-73.9831522,10023
"2,825",1,1,19 W 69th St,404,40.7748773,-73.9782074,10023
"3,236",2,1,75 W 68th St,3F,40.7749073,-73.9802469,10023
"7,800",2,2,29 W 69th St,1,40.7749829,-73.9785263,10023
"1,995",1,1,66 W 69th St,1F,40.7750424,-73.9796976,10023
"8,635",5,5,101 W End Ave,,40.775111,-73.9886025,10023
"5,999",3,2,72 W 69th St,5E,40.7751478,-73.9798975,10023
"2,711",1,1,72 W 69th St,5C,40.7751478,-73.9798975,10023
"3,061",1,1,188 Columbus Ave,3FS,40.7752508,-73.9806992,10023
"3,400",1,1,1991 Broadway,21B,40.775252,-73.9825923,10023
"3,250",1,1,1991 Broadway,10C,40.775252,-73.9825923,10023
"5,250",2,2,1991 Broadway,14B,40.775252,-73.9825923,10023
"4,696",2,1,51 W 69th St,1C,40.7753043,-73.9792476,10023
"6,499",3,2,74 W 69th St,3W,40.7753044,-73.9798581,10023
"8,500",3,2,30 W 70th St,5A,40.7753191,-73.978412,10023
"6,750",3,2,30 W 70th St,8C,40.7753191,-73.978412,10023
"4,695",3,1,76 W 69th St,1H,40.7753289,-73.979931,10023
"3,599",2,1,76 W 69th St,,40.7753289,-73.979931,10023
"4,600",1,1,200 W 67th St,23C,40.7754199,-73.9846788,10023
"3,400",1,1,200 W 67th St,26D,40.7754199,-73.9846788,10023
"9,600",3,3,200 W 67th St,33D,40.7754199,-73.9846788,10023
"4,000",1,1,200 W 67th St,12B,40.7754199,-73.9846788,10023
"5,300",1,1,200 W 67th St,42-B,40.7754199,-73.9846788,10023
"6,900",2,2,200 W 67th St,28F,40.7754199,-73.9846788,10023
"8,495",3,3,145 W 67th St,,40.77542,-73.9834397,10023
"2,625",1,1,148 W 68th St,6C,40.7755721,-73.9829272,10023
"3,300",1,1,8 W 71st St,2A,40.7756418,-73.9772115,10023
"11,035",3,2,170 Amsterdam Ave,,40.7759409,-73.9839557,10023
"2,949",1,1,38 W 71st St,4F,40.7760261,-73.9781346,10023
"7,400",3,3,65 W 70th St,6S,40.7760977,-73.9793291,10023
"6,995",3,3,65 W 70th St,4S,40.7760977,-73.9793291,10023
"6,749",3,3,65 W 70th St,6E,40.7760977,-73.9793291,10023
"22,000",3,3,104 W 70th St,PH,40.7761017,-73.9801351,10023
"6,500",2,2,104 W 70th St,2,40.7761017,-73.9801351,10023
"7,325",2,2,155 W 68th St,,40.7761347,-73.9827652,10023
"2,690",2,1,229 Columbus Ave,2N,40.776306,-73.979175,10023
"3,495",1,1,101 W 70th St,6S,40.7764572,-73.9798526,10023
"4,500",2,1,303 W 66th St,20GE,40.7765728,-73.9875955,10023
"1,550",1,2,148 W 70th St,15,40.7765896,-73.9814306,10023
"2,725",1,1,127 W 70th St,4A,40.7766907,-73.9806177,10023
"3,900",1,1,154 W 70th St,7M,40.7767432,-73.9816571,10023
"3,500",2,1,154 W 70th St,3M,40.7767432,-73.9816571,10023
"4,500",2,1,154 W 70th St,8A,40.7767432,-73.9816571,10023
"3,200",1,1,154 W 70th St,10G,40.7767432,-73.9816571,10023
"5,100",2,2,40 W 72nd St,42,40.7767713,-73.9779019,10023
"2,500",1,3,40 W 72nd St,91C,40.7767713,-73.9779019,10023
"2,500",1,1,114 W 71st St,4R,40.7768042,-73.9800397,10023
"2,200",1,2,42 W 72nd St,10D,40.7768495,-73.9781224,10023
"3,195",1,1,50 W 72nd St,1511,40.7769964,-73.9784866,10023
"2,595",1,1,2025 Broadway,8B,40.7770975,-73.9824679,10023
"3,495",1,1,2025 Broadway,28F,40.7770975,-73.9824679,10023
"3,000",1,1,140 W 71st St,8G,40.7771716,-73.9808701,10023
"2,595",1,1,115 W 71st St,1,40.7771809,-73.9796762,10023
"3,100",1,1,37 W 72nd St,1D,40.7772474,-73.977728,10023
"13,500",3,3,3 W 73rd St,PH,40.7772875,-73.9758325,10023
"3,500",1,1,165 W End Ave,9H,40.7772928,-73.9868018,10023
"3,600",2,1,112 W 72nd St,5A,40.7773536,-73.9793517,10023
"2,200",1,6,112 W 72nd St,10C,40.7773536,-73.9793517,10023
"4,472",1,1,41 W 72nd St,PHB,40.7773625,-73.9780072,10023
"4,795",2,2,133 W 71st St,3C1,40.7773842,-73.9802998,10023
"2,495",1,3,133 W 71st St,3D1,40.7773842,-73.9802998,10023
"3,373",1,1,210 W 70th St,1506,40.7775064,-73.9835571,10023
"7,551",3,2,210 W 70th St,1001,40.7775064,-73.9835571,10023
"3,107",1,1,210 W 70th St,410,40.7775064,-73.9835571,10023
"7,850",3,2,145 W 71st St,5DE,40.7775073,-73.980594,10023
"5,195",2,1,145 W 71st St,5195,40.7775073,-73.980594,10023
"3,445",1,1,145 W 71st St,3E,40.7775073,-73.980594,10023
"3,625",1,1,145 W 71st St,6A,40.7775073,-73.980594,10023
"3,590",1,1,53 W 72nd St,5,40.7775212,-73.9783526,10023
"2,975",1,1,160 W 71st St,4M,40.7775623,-73.9815947,10023
"2,950",1,1,160 W 71st St,PHE,40.7775623,-73.9815947,10023
"3,325",1,1,160 W 71st St,8K,40.7775623,-73.9815947,10023
"3,400",1,1,155 W 71st St,3F,40.7776405,-73.9808994,10023
"4,995",3,1,10 W 74th St,LLD,40.7776706,-73.9758086,10023
"1,820",1,1,167 W 71st St,21,40.7776722,-73.9815174,10023
"4,395",2,2,42 W 73rd St,4E,40.7777052,-73.9778534,10023
"4,150",1,1,200 W End Ave,8M,40.7779493,-73.9853954,10023
"3,275",1,1,63 W 73rd St,3B,40.7781077,-73.9778331,10023
"3,200",1,1,63 W 73rd St,1B,40.7781077,-73.9778331,10023
"4,310",2,2,226 W 71st St,12AJ,40.778207,-73.983402,10023
"2,825",1,1,23 W 74th St,3B,40.7782206,-73.9760202,10023
"3,050",1,1,118 W 73rd St,3B,40.778227,-73.9791838,10023
"2,600",1,1,25 W 74th St,1A,40.778241,-73.976071,10023
"2,390",1,1,151 W 72nd St,3A,40.7783663,-73.9804095,10023
"2,850",1,1,157 W 72nd St,3R,40.7784683,-73.9805901,10023
"2,600",1,1,161 W 72nd St,2B,40.7785285,-73.9807084,10023
"2,395",1,1,254 W 71st St,2F,40.7786023,-73.9842887,10023
"3,300",2,1,167 W 72nd St,3R,40.7786052,-73.9809119,10023
"8,900",4,3,175 W 72nd St,2E,40.7786721,-73.9810427,10023
"9,300",4,3,175 W 72nd St,2EE,40.7786721,-73.9810427,10023
"4,895",3,2,100 W 74th St,1S,40.7787057,-73.9781943,10023
"3,230",1,1,200 W 72nd St,8A,40.7787208,-73.9825935,10023
"5,447",1,1,200 W 72nd St,8D,40.7787208,-73.9825935,10023
"3,323",1,1,200 W 72nd St,6N,40.7787208,-73.9825935,10023
"8,861",2,2,200 W 72nd St,15F,40.7787208,-73.9825935,10023
"8,125",2,2,200 W 72nd St,16D,40.7787208,-73.9825935,10023
"18,000",3,2,200 W 72nd St,18E,40.7787208,-73.9825935,10023
"5,950",2,2,251 W 71st St,5B,40.7787979,-73.9838207,10023
"10,750",4,3,251 W 71st St,6A,40.7787979,-73.9838207,10023
"4,295",3,1,225 W End Ave,23,40.7788025,-73.9855853,10023
"2,500",1,1,112 W 74th St,2F,40.7788054,-73.9785194,10023
"3,900",1,1,160 W 73rd St,4C,40.7788222,-73.9805369,10023
"3,800",1,1,160 W 73rd St,9C,40.7788222,-73.9805369,10023
"2,750",1,1,160 W 73rd St,3-D,40.7788222,-73.9805369,10023
"2,250",1,1,114 W 74th St,4B,40.7788421,-73.9785707,10023
"7,100",3,2,56 W 75th St,3FR,40.77893,-73.976933,10023
"2,648",1,1,309 Columbus Ave,2,40.7789828,-73.9772517,10023
"3,595",1,1,230 W 72nd St,5R,40.7789878,-73.9832671,10023
"2,925",1,1,157 W 73rd St,3R,40.7790413,-73.9800883,10023
"5,990",3,1,37 W 75th St,GR,40.7790704,-73.9760745,10023
"4,500",2,2,235 W End Ave,6H,40.7790781,-73.9854336,10023
"5,150",2,2,235 W End Ave,4F,40.7790781,-73.9854336,10023
"6,000",1,1,235 W End Ave,PHC,40.7790781,-73.9854336,10023
"2,775",1,1,39 W 75th St,3F,40.7791061,-73.9762205,10023
"7,250",2,2,201 W 72nd St,17B,40.779156,-73.9823843,10023
"3,695",2,1,244 W 72nd St,1E,40.7791774,-73.9836409,10023
"3,595",1,1,246 W End Ave,9G,40.7792052,-73.9845517,10023
"4,600",3,2,47 W 75th St,PH,40.77921,-73.976391,10023
"2,800",1,1,55 W 75th St,7,40.7792949,-73.9767138,10023
"3,900",1,1,W 73rd St and Amsterdam Ave,,40.7793005,-73.9811343,10023
"2,595",1,1,150 W 74th St,2A,40.7793283,-73.9797572,10023
"1,700",1,1,W 75th St and Columbus Ave,,40.7793756,-73.9773846,10023
"2,300",1,4,243 W End Ave,906,40.7793912,-73.9851706,10023
"2,250",1,1,243 W End Ave,506,40.7793912,-73.9851706,10023
"2,650",1,1,101 W 75th St,5C,40.7795977,-73.9776006,10023
"2,650",1,1,101 W 75th St,6C,40.7795977,-73.9776006,10023
"2,800",1,1,170 W 74th St,712,40.779647,-73.9803455,10023
"2,399",1,1,240 W 73rd St,1203-B,40.7796949,-73.9826449,10023
"2,184",1,1,240 W 73rd St,711-A,40.7796949,-73.9826449,10023
"2,611",1,1,240 W 73rd St,1005-B,40.7796949,-73.9826449,10023
"3,265",1,1,253 W 72nd St,2104,40.7797244,-73.9836389,10023
"2,000",1,1,326 Columbus Ave,2-C,40.7797456,-73.9773223,10023
"2,600",1,1,59 W 76th St,4B,40.7801168,-73.9765565,10023
"3,500",1,1,253 W 73rd St,4A,40.780247,-73.9827788,10023
"2,700",1,1,2109 Broadway,354,40.7802499,-73.982109,10023
"2,250",1,2,2109 Broadway,5102,40.7802499,-73.982109,10023
"3,500",1,1,2109 Broadway,802,40.7802499,-73.982109,10023
"3,550",1,1,201 W 74th St,7F,40.7802608,-73.9810501,10023
"2,750",1,6,201 W 74th St,9A,40.7802608,-73.9810501,10023
"2,787",1,1,166 W 75th St,810,40.7802715,-73.9799545,10023
"2,787",1,1,166 W 75th St,1605,40.7802715,-73.9799545,10023
"2,975",1,1,305 W 72nd St,7D,40.7802859,-73.9849244,10023
"16,500",3,3,240 Riverside Blvd,21B,40.7803088,-73.986995,10023
"2,900",1,3,240 Riverside Blvd,8P,40.7803088,-73.986995,10023
"4,217",1,1,240 Riverside Blvd,5E,40.7803088,-73.986995,10023
"2,800",1,6,240 Riverside Blvd,3J,40.7803088,-73.986995,10023
"2,450",1,1,273 W 73rd St,3A,40.780436,-73.983363,10023
"2,375",1,1,282 W End Ave,5F,40.780524,-73.983581,10023
"2,700",1,1,152 W 76th St,9J,40.7805427,-73.97872,10023
"3,870",2,1,158 W 76th St,4B,40.780595,-73.978934,10023
"1,775",1,2,244 W 74th St,1E,40.78064,-73.9829016,10023
"4,250",1,1,215 W 75th St,6G,40.7809856,-73.9807677,10023
"32,000",5,4,2150 Broadway,14A,40.7814599,-73.9806864,10023
"9,500",2,2,2150 Broadway,12C,40.7814599,-73.9806864,10023
"22,000",3,3,2150 Broadway,11F,40.7814599,-73.9806864,10023
"14,500",3,3,2150 Broadway,11E,40.7814599,-73.9806864,10023
"3,900",2,2,307 W 74th St,4B,40.7815613,-73.9840851,10023
"8,200",2,2,205 W 76th St,502,40.7816156,-73.9802945,10023
"8,995",2,2,205 W 76th St,4G,40.7816156,-73.9802945,10023
"12,000",3,3,205 W 76th St,7F,40.7816156,-73.9802945,10023
"8,350",2,2,205 W 76th St,702,40.7816156,-73.9802945,10023
"8,200",2,2,205 W 76th St,8E,40.7816156,-73.9802945,10023
"3,150",2,1,320 W End Ave,1D,40.7818517,-73.9826992,10023
"4,222",1,1,252 W 76th St,9D,40.7820845,-73.9821328,10023
"3,462",1,1,252 W 76th St,2E,40.7820845,-73.9821328,10023
"9,996",3,2,252 W 76th St,1-G,40.7820845,-73.9821328,10023
"3,500",1,1,201 W 77th St,5F,40.7821141,-73.979464,10023
"3,450",1,1,201 W 77th St,11FF,40.7821141,-73.979464,10023
"3,450",1,1,201 W 77th St,11F,40.7821141,-73.979464,10023
"3,350",1,1,201 W 77th St,10CC,40.7821141,-73.979464,10023
"4,800",2,2,201 W 77th St,7E,40.7821141,-73.979464,10023
"10,500",4,3,235 W 76th St,12B,40.7821286,-73.9815225,10023
"2,495",1,2,319 W 75th St,3C,40.7823366,-73.9838835,10023
"2,450",1,1,319 W 76th St,5A,40.7829679,-73.9833589,10023
"5,600",3,2,56 W 76th St,4F,41.7565514,-87.6268926,10023
"2,750",1,1,56 W 76th St,2F,41.7565514,-87.6268926,10023
"2,695",1,1,56 W 76th St,3,41.7565514,-87.6268926,10023
"7,500",2,2,3 Lincoln Ctr,42G,42.7317083,-93.6463657,10023
"19,000",4,4,10 W End Ave,14B,43.9827955,-75.6120541,10023
"2,995",1,1,622 W End Ave,4W,40.7914768,-73.9755958,10024
"5,150",3,2,50 W 91st St,2,40.789012,-73.9687165,10024
"10,950",4,3,50 W 91st St,1,40.789012,-73.9687165,10024
"2,200",1,1,49 W 90th St,2B1,40.788801,-73.969128,10024
"2,200",1,1,49 W 90th St,2R,40.788801,-73.969128,10024
"2,500",1,1,28 W 90th St,3F,40.7882459,-73.9689351,10024
"8,995",2,3,585 W End Ave,5A,40.7905379,-73.9771542,10024
"7,095",3,2,585 W End Ave,16F,40.7905379,-73.9771542,10024
"3,500",2,1,19 W 89th St,4R,40.7877089,-73.96855,10024
"2,000",1,8,61 W 89th St,3D,40.7882515,-73.9698589,10024
"4,000",2,1,340 W 89th St,2F,40.791321,-73.978242,10024
"4,000",2,2,325 W 88th St,10,40.7908063,-73.9778393,10024
"4,450",2,2,340 W 88th St,1A,40.7907098,-73.9786795,10024
"2,475",1,1,336 W 88th St,PH,40.790655,-73.9785492,10024
"4,695",2,1,55 W 88th St,PH,40.7875916,-73.97021,10024
"2,287",1,1,52 W 88th St,3R,40.7872462,-73.970458,10024
"13,950",4,3,54 W 88th St,A,40.7872699,-73.9705086,10024
"1,875",1,3,42 W 88th St,1F,40.7871079,-73.9701239,10024
"2,550",1,1,31 W 88th St,4R,40.787281,-73.969403,10024
"3,350",1,1,43 W 88th St,3,40.7874265,-73.9698337,10024
"2,800",1,1,346 W 87th St,3B,40.790133,-73.97932,10024
"2,100",1,2,331 W 87th St,6,40.7902791,-73.9785527,10024
"3,750",1,1,327 W 87th St,G,40.7902351,-73.9784585,10024
"4,400",2,1,345 W 87th St,BR,40.7904493,-73.9789472,10024
"1,900",1,2,560 W End Ave,1E,40.7895508,-73.9770254,10024
"28,000",7,6,37 W 87th St,2,40.7868224,-73.970319,10024
"4,500",2,1,107 W 86th St,2,40.7869025,-73.9724931,10024
"4,000",1,2,58 W 87th St,A,41.7362779,-87.6265173,10024
"11,000",5,3,322 W 85th St,1,40.788411,-73.9793712,10024
"2,200",1,1,349 W 85th St,31,40.7890717,-73.9798849,10024
"7,000",3,2,213 W 85th St,2,40.787565,-73.9762875,10024
"3,700",2,1,124 W 86th St,7CJ,40.786649,-73.973316,10024
"21,000",6,4,53 W 85th St,,40.7854991,-73.9714335,10024
"2,600",1,1,508 W End Ave,5B,40.7877859,-73.978273,10024
"3,475",1,1,510 W End Ave,6,40.7878339,-73.978238,10024
"2,650",1,1,510 W End Ave,7,40.7878339,-73.978238,10024
"2,400",1,6,487 W End Ave,3A,40.7872739,-73.9793803,10024
"5,400",2,1,163 W 85th St,G,40.7869267,-73.974822,10024
"3,750",2,1,173 W 85th St,6,40.7870395,-73.9751095,10024
"3,350",1,1,173 W 85th St,9,40.7870395,-73.9751095,10024
"3,300",1,1,167 W 85th St,5,40.7869757,-73.9749337,10024
"8,800",2,2,18 W 85th St,1,40.7847502,-73.9706347,10024
"4,350",2,2,34 W 85th St,2,40.784946,-73.9711357,10024
"3,150",1,1,62 W 85th St,2B,40.7852996,-73.9719836,10024
"3,095",2,1,158 W 84th St,4C,40.7859457,-73.9755232,10024
"3,666",3,1,488 Amsterdam Ave,5,40.7861914,-73.9764569,10024
"3,000",1,1,203 W 84th St,2A,40.7867567,-73.9763606,10024
"4,995",3,1,33 W 84th St,2,40.7848257,-73.9718537,10024
"3,100",1,1,307 W 83rd St,2B,40.787276,-73.9795989,10024
